Incident_ID,weapontype,City_Lat,City_Lon
20130928MENEG,Unknown,43.8860922,-70.3303592
20131002NHWIS,Other,43.489296,-71.582794
20131004FLAGP,Unknown,28.5825505,-81.4618323
20131015TXLAA,Handgun,30.2711286,-97.7436995
20131021NVSPS,Handgun,39.5404679,-119.7487235
20131023CANEC,Rifle,34.0133561,-117.690075
20131101IAALA,Unknown,43.0699663,-94.233019
20131103GASTL,Unknown,33.7123305,-84.1051939
20131113PABRP,Handgun,40.4416941,-79.9900861
20131204FLWEW,Handgun,28.5656649,-81.5856742
20131213COARC,Shotgun,39.579155,-104.8769227
20131219CAEDF,Handgun,36.7394421,-119.7848307
20140109TNLIJ,Handgun,35.671568,-88.776383
20140113CTHIN,Handgun,41.3082138,-72.9250518
20140114LASTB,Handgun,30.4494155,-91.1869659
20140114NMBER,Shotgun,33.3943282,-104.5229518
20140114PAKIL,Handgun,,
20140117PADEP,Handgun,39.9527237,-75.1635262
20140127ILREC,Handgun,37.7274692,-89.216655
20140128HIPRH,Handgun,21.304547,-157.855676
20140131AZCEP,Unknown,33.4484367,-112.074141
20140131IANOD,Unknown,41.5910323,-93.6046655
20140207ORBEB,Rifle,44.0581728,-121.3153096
20140210NCSAS,Handgun,35.6709727,-80.4742261
20140211OHCHL,Handgun,41.519981,-81.478152
20140220MIRAR,Handgun,42.965749,-85.34258
20140307LAMAT,Handgun,,
20140312FLACM,Handgun,25.7741728,-80.19362
20140325GABEC,Handgun,33.6534427,-84.4493725
20140403NJUNN,No Data,40.735657,-74.1723667
20140409NCDHG,Handgun,35.613224,-77.3724593
20140410OHLIC,Handgun,39.9622601,-83.0007065
20140411MIEAD,Unknown,42.3315509,-83.0466403
20140421INSTG,No Data,41.534507,-87.4255305
20140421UTPRP,Handgun,40.2499433,-111.7157768
20140503WAHOE,No Data,,
20140514CAJOR,Unknown,,
20140521WICLM,Handgun,43.0669734,-87.9492708
20140610ORRET,Handgun,45.5317928,-122.391155
20140610ORRET,Rifle,45.5317928,-122.391155
20140623MOKEB,Handgun,38.2930723,-93.3036786
20140813MDHEF,No Data,39.415779,-77.4127562
20140814VASAN,Shotgun,36.9775016,-76.42977
20140909FLSTM,Multiple Unknown,25.7741728,-80.19362
20140910FLGRL,Handgun,28.7562749,-81.322093
20140911UTWET,Handgun,40.6676347,-111.9388027
20140919IANOD,Shotgun,41.5910323,-93.6046655
20140925NHWEM,Other,42.9956397,-71.4547891
20140930KYFEL,Handgun,38.2542376,-85.759407
20140930NCALA,Handgun,35.3501426,-80.2000578
20141003GALAF,Handgun,33.5670562,-84.5810418
20141021TNAMM,Handgun,35.1185491,-89.904645
20141024GALAA,Handgun,33.7489924,-84.3902644
20141024WAMAM,Handgun,48.0953083,-122.1555549
20141120FLMIM,Handgun,25.7741728,-80.19362
20141212ORROP,Handgun,45.5202471,-122.674194
20141216PASUP,No Data,,
20141217MEBEW,Handgun,44.5520105,-69.6317121
20141217MIGOW,Handgun,42.9132581,-85.7057035
20150115WIWIM,Handgun,43.0331896,-88.0160292
20150116FLVAO,Handgun,29.1871986,-82.1400923
20150120ALWIM,Handgun,30.6913462,-88.0437509
20150122SCROH,Handgun,,
20150126MNHAR,Handgun,45.0060767,-93.1566107
20150204MDFRF,Handgun,39.415779,-77.4127562
20150215ARLAL,No Data,34.7465071,-92.2896267
20150215CATEM,Unknown,37.1641544,-120.7678602
20150330MOPEU,No Data,,
20150417TXSES,No Data,29.5688411,-97.9647269
20150422NVRUL,Handgun,36.1672559,-115.148516
20150427WANOL,Handgun,47.05148,-122.8307079
20150428MDDRW,Handgun,38.3566253,-75.0736842
20150504OHWIC,No Data,,
20150505GACOC,Handgun,33.6676103,-84.0176904
20150512AZCOT,Handgun,33.4255117,-111.9400164
20150512FLUNJ,Handgun,30.3321838,-81.655651
20150520TXROR,No Data,31.4676687,-97.1147226
20150524MISOF,No Data,,
20150527FLEVE,Handgun,25.8574788,-81.384961
20150604NCSOF,Handgun,36.1028596,-78.2787229
20150623NEFOF,Handgun,41.4558282,-96.0264024
20150627CTSAH,No Data,,
20150629TXJOS,Handgun,29.4195889,-98.6401832
20150705TXCOD,Handgun,32.7810789,-96.690261
20150724TXELC,Handgun,29.5180081,-98.3161241
20150808TXPAP,Handgun,33.1471131,-97.6918412
20150823TXWIR,Handgun,29.5821811,-95.7607832
20150825GAWSA,Handgun,33.4709714,-81.9748429
20150903ORNEN,No Data,,
20150911LANOL,No Data,30.2043259,-92.0298813
20150922NCCES,Handgun,35.7826363,-80.8872959
20150930SDHAH,Handgun,43.4314143,-96.6894122
20151015TXKAS,Handgun,29.4195889,-98.6401832
20151024TXEDS,No Data,29.4195889,-98.6401832
20151105GAVEM,Handgun,31.179998,-83.7887928
20151111ARSUS,Handgun,35.751188,-91.5006905
20151120FLNAM,Handgun,,
20151204KSWEW,Handgun,,
20160112DECED,Handgun,39.158168,-75.5243682
20160113ARHAB,Handgun,35.9288199,-89.9073557
20160120INNOI,Handgun,,
20160122INLAI,Handgun,39.7683331,-86.1583502
20160129PABEP,Handgun,39.9527237,-75.1635262
20160209MIMUM,Handgun,43.201126,-86.238946
20160212AZING,Handgun,33.5386858,-112.185994
20160217FLROH,Handgun,,
20160217PACHC,Handgun,39.9829308,-75.7652424
20160226TXPAP,Handgun,31.73452,-95.531381
20160229OHMAM,Handgun,39.5150576,-84.3982763
20160315ALHUB,Handgun,33.5206824,-86.8024326
20160423WIANA,Rifle,45.131018,-89.17542
20160502TXKID,Handgun,32.7810789,-96.690261
20160504COEAP,Handgun,38.2544472,-104.609141
20160505MDHIB,Handgun,39.0299081,-76.9149547
20160506FLOSP,Handgun,30.1586518,-85.6602936
20160506IDROT,Handgun,42.5704456,-114.4602554
20160513SCSOG,Handgun,34.8243473,-82.4693216
20160515KSAUA,Handgun,37.6913769,-96.9707179
20160608MAJED,Unknown,42.2973205,-71.0744952
20160616ILMCC,No Data,41.8755616,-87.6244212
20160630CAWOH,No Data,,
20160725MOAVA,Handgun,36.9519236,-92.6600096
20160817OHWEC,Handgun,,
20160819FLSOM,Handgun,,
20160902OKMCT,Handgun,36.1563122,-95.9927516
20160907MIDED,No Data,42.3315509,-83.0466403
20160908TXALA,Handgun,30.3602181,-103.6628596
20160909IACEC,Handgun,41.9758872,-91.6704053
20160909PASMY,Handgun,39.9624662,-76.727729
20160926MSTAJ,Handgun,32.2998686,-90.1830408
20160927OHELC,Rifle,,
20160928SCTOT,Handgun,34.561947,-82.902606
20160930ILCHC,No Data,,
20161006TXDUF,No Data,,
20161011ALVIM,No Data,30.6913462,-88.0437509
20161013OHLIC,Handgun,39.9622601,-83.0007065
20161015GABEA,No Data,,
20161018CAJUS,Multiple Unknown,37.7790262,-122.419906
20161025UTUNS,Handgun,40.5710454,-111.8953815
20161102COGRG,No Data,39.063956,-108.5507317
20161103COBEB,No Data,40.297553,-105.0509705
20161111MIBAA,Handgun,43.603358,-84.069705
20161117MNCRS,Handgun,44.9497487,-93.0931028
20161201UTMUB,Shotgun,40.8894611,-111.8804817
20161209MOBAS,Handgun,38.6280278,-90.1910154
20161209NVHUR,Handgun,39.5261206,-119.8126581
20170101DELAH,Handgun,,
20170110ALALA,Handgun,32.944012,-85.9538532
20170117FLFRE,No Data,29.752006,-84.8684746
20170120OHWEW,Shotgun,40.2522771,-83.7557663
20170127SCSOA,Handgun,33.521547,-81.7135294
20170206LASCB,Handgun,30.4494155,-91.1869659
20170218MNMAM,Handgun,45.0082216,-93.0456985
20170316ALROM,Handgun,32.3669656,-86.3006485
20170321CAKIK,Handgun,36.2127439,-121.126028
20170328PALIP,Handgun,40.4729398,-79.8176723
20170410CANOS,Handgun,34.8253019,-116.0833144
20170415OKBOT,No Data,,
20170515LAMOL,Handgun,30.2305095,-93.2169807
20170523TXKEK,Handgun,30.6604815,-93.8926809
20170524ALGRG,Handgun,32.7045753,-87.5958396
20170524NEMCO,No Data,41.2587459,-95.9383758
20170526OKMCT,Handgun,36.1563122,-95.9927516
20170616ILWAC,Handgun,41.8755616,-87.6244212
20170622SCWIF,Handgun,34.229625,-79.661821
20170719WIHIM,Handgun,43.0939614,-87.9766031
20170721UTSPS,Handgun,40.1150133,-111.6547774
20170801GABAV,Handgun,30.8327022,-83.2784851
20170817GALIL,No Data,33.7939953,-84.6604899
20170831CAARS,Handgun,34.8253019,-116.0833144
20170908ARNON,No Data,34.769536,-92.2670941
20170908OHCOC,Handgun,39.9622601,-83.0007065
20170913WAFRR,Handgun,47.492907,-117.200676
20170913WAFRR,Rifle,47.492907,-117.200676
20170920ILMAM,Handgun,39.4842821,-88.3773279
20170928KYSOL,No Data,,
20170929CASUL,Other,,
20170929MOLEL,No Data,38.9125218,-94.3799126
20170930PAPUC,Handgun,40.706462,-78.924401
20171012NCCHC,Handgun,35.2272086,-80.8430827
20171014NCKEK,Handgun,36.1198589,-80.0736533
20171020OHSTT,Handgun,,
20171027NYPRU,No Data,43.1009031,-75.2326641
20171103MIPAL,Handgun,42.7337712,-84.5553805
20171109GABEC,Handgun,33.6534427,-84.4493725
20171110GALAM,Handgun,33.0801429,-83.2320991
20171114CARAR,Handgun,40.0027864,-122.4450792
20171114CARAR,Handgun,40.0027864,-122.4450792
20171114CARAR,Rifle,40.0027864,-122.4450792
20171114CARAR,Rifle,40.0027864,-122.4450792
20171114FLLAM,Handgun,28.5744441,-81.7461873
20171117TNNOJ,No Data,,
20171123COMAD,No Data,,
20171128CABOS,Shotgun,,
20171129OHBAL,Handgun,40.7399785,-84.105006
20171130VASAV,No Data,36.7829597,-76.1436111
20171207NMAZA,Handgun,36.8145959,-107.969441
20171209ILCHC,Handgun,40.1164841,-88.2430932
20171211NCHIH,Handgun,35.9556924,-80.0053176
20171212TXSAP,No Data,29.6771666,-95.181831
20171214TXELD,Handgun,32.7810789,-96.690261
20171219MIBEB,Handgun,43.0900266,-83.6944022
20171227CALIL,Handgun,34.6981064,-118.1366153
20171231LAEDA,Multiple Unknown,29.9413467,-90.0375901
20171231WAPIM,No Data,48.0732974,-122.160771
20180104WANES,No Data,,
20180105IAFOF,Other,43.2626747,-93.6376741
20180109AZCOS,Handgun,31.5545973,-110.2997756
20180116VTMOM,Handgun,44.2601679,-72.587845
20180122LANEN,No Data,29.951065,-90.071533
20180122TXITI,Handgun,32.1840381,-96.8847194
20180123KYMAB,Handgun,36.8572781,-88.350315
20180125ALMUM,Handgun,30.6913462,-88.0437509
20180126MIDED,No Data,,
20180131PALIP,Multiple Unknown,39.9527237,-75.1635262
20180201CASAL,Handgun,34.0536909,-118.242766
20180205MDOXO,Handgun,38.8035961,-76.9896573
20180205MNHAM,Handgun,45.0082216,-93.0456985
20180208NYTHN,Handgun,,
20180209TNPEN,Handgun,36.095567,-86.8011251
20180214FLMAP,Rifle,26.3100794,-80.23727
20180215FLNOC,Handgun,26.2517482,-80.1789351
20180220OHJAM,Rifle,40.7965119,-81.5231597
20180226WAOAT,Handgun,47.195389,-122.420908
20180228GADAD,Handgun,34.7691867,-84.9702475
20180305MOKIC,No Data,37.9875505,-90.6884628
20180307ALHUB,Handgun,33.5206824,-86.8024326
20180309KYFRL,Handgun,38.0464066,-84.4970393
20180313CASES,Handgun,36.62593,-121.8169383
20180313VAGEA,Handgun,38.8051095,-77.0470229
20180316MTBIM,Handgun,46.8701049,-113.995267
20180319VADOP,No Data,36.8320081,-76.297699
20180320MDGRG,Handgun,38.2367924,-76.4971762
20180328MSEUE,Handgun,33.5406769,-89.2670124
20180329KYJOE,Handgun,,
20180409NYGLG,Handgun,43.0508945,-74.3452991
20180412MORAR,Handgun,39.064758,-94.50094
20180419MIJAJ,Handgun,42.2416466,-84.425589
20180420FLFOO,Shotgun,29.1871986,-82.1400923
20180423GABEA,Handgun,33.7489924,-84.3902644
20180503SDENW,No Data,,
20180503TNWAW,No Data,35.3080037,-87.7628252
20180505MIFOF,Handgun,42.6605894,-84.0730142
20180511CAHIP,Rifle,34.5793131,-118.1171108
20180516ILDID,Rifle,41.8425197,-89.4814291
20180517MOCEK,Handgun,,
20180518GAMOA,Handgun,33.7489924,-84.3902644
20180518TXSAS,Handgun,29.3780129,-95.1057625
20180518TXSAS,Shotgun,29.3780129,-95.1057625
20180521GABEG,No Data,33.2467807,-84.2640904
20180525INNON,Handgun,40.0455918,-86.0085955
20180525INNON,Handgun,40.0455918,-86.0085955
20180601TXMCM,No Data,33.1976496,-96.6154471
20180615OHVAB,No Data,40.4900675,-84.546468
20180617ORGRP,No Data,,
20180621TXSKD,No Data,,
20180624MTSEM,Handgun,46.8701049,-113.995267
20180625OHFUS,Handgun,39.9234046,-83.810138
20180701TNRAM,No Data,,
20180703KSSUO,Handgun,38.9774513,-95.2997772
20180711OHMIM,No Data,,
20180717WVHUH,Handgun,,
20180719WAWEY,No Data,,
20180804MDEDE,No Data,,
20180809NJLAM,No Data,39.4020593,-75.0393368
20180811TNANN,Handgun,36.095567,-86.8011251
20180817FLPAW,Handgun,26.6379988,-80.2559078
20180823ALALM,Handgun,,
20180824FLRAJ,Handgun,30.3321838,-81.655651
20180824ILMEC,Multiple Unknown,41.8755616,-87.6244212
20180828COCOD,Handgun,,
20180829DETOD,Unknown,39.158168,-75.5243682
20180830MIOTG,,42.9632425,-85.6678639
20180830NCVIC,Handgun,35.2272086,-80.8430827
20180831CABAS,Handgun,37.7790262,-122.419906
20180831IANOE,Handgun,41.6580467,-90.5846035
20180903NYLUN,Handgun,40.7127281,-74.0060152
20180905RIPRP,Handgun,41.8239891,-71.4128343
20180907IAHED,No Data,,
20180909CAGIG,Handgun,37.0065078,-121.5631723
20180910ILCHC,Handgun,41.8755616,-87.6244212
20180910TNFAM,No Data,,
20180911NVCAL,Handgun,36.1672559,-115.148516
20180914FLBOB,Handgun,26.5256179,-80.0666026
20180914WAMAE,Handgun,47.8882722,-122.2358307
20180917ALBLH,Handgun,34.729847,-86.5859011
20180920CACHL,Handgun,,
20180920CAPOP,No Data,34.0553813,-117.7517496
20180924GAAPB,Handgun,31.7773202,-82.3490533
20180924NCLAC,Handgun,35.2272086,-80.8430827
20180924PACEP,Handgun,39.9527237,-75.1635262
20180926MDMAB,Handgun,39.2908816,-76.610759
20180927TXHEC,Handgun,32.9537349,-96.8902816
20180928SDCHC,Handgun,43.788615,-99.326748
20181002ARCHL,Handgun,,
20181003AKDEA,Handgun,61.218056,-149.900284
20181004ORJAP,Handgun,45.5202471,-122.674194
20181005TNHAB,Handgun,35.6017009,-89.2471352
20181005VALAN,Handgun,,
20181007VAVAH,Handgun,37.5131191,-77.3465081
20181012MIBAB,No Data,,
20181013TNMCN,No Data,36.095567,-86.8011251
20181020GASHS,Handgun,33.857328,-84.0199108
20181022CTDUB,Handgun,41.1670412,-73.2048348
20181023NHGOM,Other,42.9956397,-71.4547891
20181025MICOD,No Data,42.3315509,-83.0466403
20181029NCBUM,Handgun,35.1159532,-80.7224386
20181104KYCRL,Handgun,,
20181105SCACC,Other,,
20181108CACLS,No Data,34.4221319,-119.702667
20181109GAGAM,Handgun,33.9528472,-84.5496148
20181112MDEAE,Handgun,39.3075071,-76.4790355
20181120VASIP,Handgun,36.8320081,-76.297699
20181121MIPEP,Other,43.7817341,-86.4331053
20181122TXSKD,Handgun,32.7810789,-96.690261
20181122WAMOD,Handgun,47.3997285,-122.3076625
20181124OHAFC,Handgun,39.9622601,-83.0007065
20181128PASTP,No Data,39.9527237,-75.1635262
20181210NYJEJ,Handgun,44.059311,-75.9995742
20181211KYCAC,Other,,
20181213INDER,Handgun,,
20181213INDER,Rifle,,
20181214MOWIK,Handgun,39.100105,-94.5781416
20181218DEAIG,Handgun,,
20190107CACEB,No Data,37.5164926,-122.2941914
20190111ORCAE,Handgun,44.0505054,-123.0950506
20190118ALCET,Handgun,33.2095614,-87.5675258
20190118MOHAS,Handgun,38.6280278,-90.1910154
20190118NCSHD,No Data,35.996653,-78.9018053
20190119KSLAO,Shotgun,38.9742502,-94.6851702
20190123LASOS,No Data,,
20190125ALDAM,Handgun,,
20190125TNMAM,Other,,
20190130GAMIL,Handgun,33.7123305,-84.1051939
20190131TNMAM,Other,,
20190131TXATA,Handgun,29.9990074,-95.1620137
20190205MNMIM,Handgun,44.9772995,-93.2654692
20190208MDFRB,Handgun,39.2908816,-76.610759
20190212MOCEK,Handgun,39.100105,-94.5781416
20190214NMV.R,Handgun,35.2702448,-106.6329806
20190217COEAA,Handgun,39.7405111,-104.830994
20190226ALROM,Handgun,32.3669656,-86.3006485
20190301KSHIM,Handgun,39.0277832,-94.6557914
20190313FLLAO,Handgun,28.5421109,-81.3790304
20190322ALBLB,Handgun,34.0814863,-86.5911027
20190327MSSVH,Handgun,33.1018124,-90.0656168
20190401ARPRP,Handgun,33.8026107,-93.3810057
20190403COAUA,Handgun,39.7405111,-104.830994
20190403FLSAJ,No Data,30.3321838,-81.655651
20190405WISTM,Handgun,43.0026333,-87.9216102
20190407MAHOL,No Data,,
20190410TXROH,Multiple Unknown,29.7589382,-95.3676974
20190417ILWAL,Handgun,41.811108,-87.8232695
20190424ARCOC,Handgun,35.2231408,-93.1579532
20190425GAWYS,Handgun,33.8062166,-84.1457505
20190426GACRF,Handgun,33.5670562,-84.5810418
20190430FLWEW,Handgun,28.2397301,-82.3278658
20190430VACDW,Handgun,38.6817233,-77.3020095
20190507COSTH,Handgun,,
20190508ILSEC,Handgun,41.8755616,-87.6244212
20190517FLTEJ,Handgun,30.3321838,-81.655651
20190517ORPAP,Shotgun,,
20190530DCHEW,Handgun,,
20190606ILGEC,Handgun,,
20190610ILMEW,Handgun,42.3636331,-87.8447938
20190612DCHEW,Handgun,,
20190612PAJEE,Handgun,40.5395421,-75.4968502
20190613NJTAW,Handgun,,
20190621MICAF,Handgun,,
20190629COJAC,Handgun,38.8339578,-104.825348
20190701NYSCN,Handgun,40.7127281,-74.0060152
20190702AKWIA,Handgun,,
20190711CTBUH,No Data,41.764582,-72.6908547
20190719CAMOS,Other,32.7174202,-117.1627728
20190808ALBLM,Handgun,32.3669656,-86.3006485
20190815TNEAN,Handgun,,
20190817GALAA,Handgun,33.7489924,-84.3902644
20190820PASAC,Handgun,40.201499,-77.1890783
20190823GAPEC,No Data,,
20190823MOPAS,Handgun,,
20190823MOROS,No Data,38.6280278,-90.1910154
20190824PAWIP,Handgun,39.9527237,-75.1635262
20190827CAHOL,No Data,,
20190827NYROR,Handgun,40.678713,-73.5890168
20190830ALLAM,Handgun,30.6913462,-88.0437509
20190830NCKIK,Handgun,35.9587941,-78.5434024
20190830OHCET,Handgun,41.6529143,-83.5378173
20190902MDNOB,No Data,,
20190906ALCEC,No Data,,
20190906PAMCJ,Handgun,40.3281247,-79.6153198
20190906PAWEM,No Data,,
20190910SCSOA,Handgun,33.521547,-81.7135294
20190912KSMAM,No Data,,
20190913UTGRW,Handgun,40.6967254,-111.986821
20190913VAETN,Handgun,,
20190914TXEAF,Handgun,32.753177,-97.3327459
20190916ILILK,No Data,41.1253903,-87.848682
20190916VAPHH,Handgun,37.0300969,-76.3452057
20190920PASIP,Handgun,,
20190927NCZEC,Handgun,,
20191002GASOA,Handgun,33.7489924,-84.3902644
20191008COSHS,Handgun,39.6469285,-105.025058
20191008TXWEH,No Data,,
20191009MAGRL,Other,42.6414437,-71.3085329
20191011LARAR,Handgun,30.234925,-92.2684617
20191015LAGEN,Handgun,,
20191018GACRS,Handgun,,
20191018OHWOT,No Data,,
20191022CARIS,Handgun,38.4404925,-122.7141049
20191027MDLAL,Handgun,39.0984317,-76.8485094
20191029NYNEN,Handgun,40.7127281,-74.0060152
20191108CAEDS,No Data,,
20191108TXROD,No Data,32.7810789,-96.690261
20191111MDACB,Handgun,39.2908816,-76.610759
20191113CAESL,Unknown,,
20191114CASAS,Handgun,34.4127963,-118.5538088
20191115NJPLP,Handgun,39.3898388,-74.5240422
20191121ILRIO,Other,41.5164045,-87.7028957
20191124CASEU,Multiple Unknown,36.3302284,-119.292058
20191125ILCAC,Handgun,41.8755616,-87.6244212
20191126WASAV,Handgun,45.6959394,-122.6489578
20191201ALMOM,Handgun,33.60721207,-85.83425903
20191202WIWAW,Handgun,,
20191203WIOSO,Handgun,,
20191203WITHM,Other,43.065443,-89.502519
20191204NMPIL,Handgun,32.3140354,-106.779807
20191210ALDED,Handgun,34.6060203,-86.9838165
20191210KSJCK,No Data,,
20191210NJSAJ,Multiple Unknown,40.7215682,-74.047455
20191211INEVE,Other,,
20191211KSCHT,Other,,
20191213VAMAN,Handgun,36.8448348,-76.2863999
20191216CTCAN,Handgun,41.3082138,-72.9250518
20191219FLLEN,No Data,26.1421976,-81.7942944
20191221LAWES,Handgun,,
20191228MOMAS,No Data,38.6280278,-90.1910154
20200107WASOK,Other,46.1811478,-119.1884689
20200108FLGLB,Handgun,26.6845104,-80.6675577
20200110MSMCJ,Other,,
20200111TXELD,Handgun,32.7810789,-96.690261
20200114TXBEH,Handgun,29.7589382,-95.3676974
20200114TXPOM,Handgun,32.7666103,-96.599472
20200117MITHH,Handgun,42.4055981,-83.0965829
20200117SCCAS,No Data,34.2069222,-81.285874
20200119TXNOF,Handgun,32.6089229,-97.3970958
20200121ILLIC,Handgun,41.8755616,-87.6244212
20200121NEPAL,Other,40.8088861,-96.7077751
20200123CAOXO,Handgun,34.1976308,-119.1803818
20200127WAROY,Handgun,46.6035842,-120.5464946
20200128NYMAQ,Handgun,,
20200128TNWHM,Handgun,35.1185491,-89.904645
20200128TXLUL,Handgun,31.3386242,-94.7288558
20200131CADEA,Handgun,,
20200201TXHIH,Handgun,29.7589382,-95.3676974
20200203FLGEJ,Handgun,,
20200204LABEA,Rifle,30.3976485,-91.9316052
20200205NHSEC,Handgun,43.207178,-71.537476
20200212MOJOF,Handgun,38.744707,-90.3038975
20200215DCDUW,Unknown,,
20200221NMCEA,Unknown,35.0841034,-106.650985
20200302TXNOF,Handgun,32.747893,-96.4719289
20200305FLSAW,Handgun,26.1003392,-80.399513
20200310PASHN,Multiple Unknown,,
20200313TNPIR,Handgun,35.8656284,-84.68494
20200315TXATH,Handgun,29.9988312,-95.2621553
20200318LABOS,Handgun,32.48086,-93.713856
20200324LAROM,Handgun,32.5102427,-92.1032411
20200330GANAS,Handgun,33.6831296,-84.1358505
20200413NEMOO,Handgun,,
20200505CAGOV,No Data,,
20200515NCSTC,Handgun,35.2387504,-81.0750757
20200519VAWEM,Handgun,38.7509488,-77.4752667
20200522OHMIC,No Data,41.4996574,-81.6936772
20200525ALORM,Handgun,30.6913462,-88.0437509
20200527OHLUC,Handgun,41.4996574,-81.6936772
20200603IAGAD,No Data,41.5235808,-90.5770967
20200616FLTOM,Multiple Unknown,,
20200701ILFRP,Handgun,,
20200704INLAM,Handgun,41.7075394,-86.8950297
20200714MIWID,Handgun,42.3315509,-83.0466403
20200721SCBRO,Handgun,,
20200727AZCAO,Handgun,32.4000525,-110.955317
20200804PAKEP,Handgun,40.4416941,-79.9900861
20200729ILCOC,Handgun,38.6703267,-89.9845476
20200817MIABG,Handgun,,
20200825MOWEC,Handgun,,
19850418TNSOS,Handgun,35.0122635,-85.7058445
20190522OHSAC,Handgun,39.9622601,-83.0007065
20200830TXLOD,Handgun,32.7810789,-96.690261
20200630OHLAW,Rifle,39.3357398,-84.4155741
20200915UTVIB,Shotgun,40.8894611,-111.8804817
20200915SCYOR,Other,34.949602,-81.0807463
20200921CAPLP,Rifle,37.9479786,-122.0607963
20200909PAWEW,Handgun,39.9602669,-75.7140554
20200923FLHIJ,Other,30.3321838,-81.655651
20200923PAWIW,Handgun,40.2067751,-75.0996159
20200924ILMCS,Other,39.7990175,-89.6439575
20200924CAWAC,Handgun,37.5949316,-120.9577098
20200924CAWAC,Rifle,37.5949316,-120.9577098
20200925ILROR,Handgun,,
20190127NVRER,Handgun,39.5261206,-119.8126581
20150521FLDUJ,Handgun,30.3321838,-81.655651
20190918MNFOC,Handgun,46.7217279,-92.4613669
20130131GAPRA,Handgun,33.7489924,-84.3902644
20201005OKSOM,Other,,
20201005ARKIH,Handgun,34.5506573,-90.6417741
20201009FLJEJ,Handgun,30.3321838,-81.655651
20201012TXNOD,Handgun,32.7810789,-96.690261
20161216FLSAJ,Other,30.3321838,-81.655651
20190327FLMAJ,Other,30.3321838,-81.655651
20190927CADER,Handgun,37.9357576,-122.347748
20201012MNSHS,Shotgun,44.7980186,-93.5268986
20201014PABRB,Other,41.7746685,-76.5264613
20201014WAWAS,Handgun,46.3173678,-120.008661
20201002PAMAE,Other,40.0289955,-75.6207651
20201020ARJAP,Handgun,34.2157064,-92.0140402
20160928TNSYP,Handgun,36.3942164,-87.0366685
20201113NCLIL,Handgun,34.2203056,-78.0335992
20201116TNWIM,Handgun,35.1185491,-89.904645
20201117TXWEW,Handgun,32.7589648,-97.7970748
20201026GARIR,Handgun,33.5726113,-84.4132594
20201117MTGRG,Other,47.5048851,-111.29189
20201124NCHEH,Handgun,35.3187279,-82.4609528
20201125KSABG,Handgun,37.9716898,-100.8726618
20201211VATAY,Handgun,,
20201229WAROS,Handgun,47.6996627,-117.3855715
20210121OHEAC,Handgun,39.9622601,-83.0007065
20210121OKLOG,Handgun,36.5898616,-94.7685084
20210127FLHOH,Other,29.2435916,-81.0375555
20210201MIMUD,Handgun,42.3222599,-83.1763145
19900906GASOC,Rifle,34.2073196,-84.1401926
19900906GASOC,Shotgun,34.2073196,-84.1401926
19900906GASOC,Handgun,34.2073196,-84.1401926
20201225FLYOP,Handgun,,
20210210NJSCP,,40.9167654,-74.171811
20210210TXFOF,,32.753177,-97.3327459
20210208MISCG,,42.9632425,-85.6678639
20210205MDBEM,,38.8234836,-76.9498814
20210114MDHIW,,39.0398314,-77.0552555
20210110ILSOS,,39.7990175,-89.6439575
20210210LASTS,,30.1252011,-91.8334498
20210214MNROM,,44.9772995,-93.2654692
20210127MSHAH,Handgun,31.3271189,-89.2903392
20210216NCTHS,Other,,
20210217TNKNK,,,
20210219ILLIR,,42.2713945,-89.093966
20210222CAHOV,,,
20210224WAGAY,Handgun,46.607258,-120.520049
20210226LAGEN,Handgun,29.951065,-90.071533
20210301ARWAP,Handgun,34.2157064,-92.0140402
20210308SCEDC,Handgun,34.7389581,-80.1177871
20210309TNSAK,Handgun,36.0411087,-83.9239403
20210309OHBIC,,,
20210311OHCIC,,39.1014537,-84.5124602
20210313TXLEA,Handgun,32.44645,-99.7475905
20210318KYGRL,Handgun,38.2542376,-85.759407
20210319WVSPM,Other,39.540243,-77.902702
20210324ORFOS,Handgun,44.9391565,-123.033121
20180803IALIO,Handgun,41.0195659,-92.4116886
20210326MOCAS,Handgun,38.7877791,-90.6747372
20210327MAPEC,,42.3655767,-71.1040018
20210401OKCLC,Other,35.2301869,-97.3109151
20210401ALSES,Handgun,32.4078632,-87.0207473
19790226CABAB,Handgun,34.8986215,-117.0244313
20210104NYPEJ,Handgun,43.0068689,-74.3676437
20210407ILPEP,Handgun,40.6938609,-89.5891008
20210315INMEM,Handgun,41.4828144,-87.3328139
20210406ILBAC,Other,41.8755616,-87.6244212
20210412TNAUK,,35.990416,-83.887372
20210411INBIH,Handgun,41.5833618,-87.5000081
20210412CASAS,Rifle,32.7174202,-117.1627728
20210412CASAS,Handgun,32.7174202,-117.1627728
20210413TNMAC,Handgun,35.6150716,-87.0352831
20170415ORMEP,Handgun,45.5202471,-122.674194
20210418OHWED,Handgun,39.7589478,-84.1916069
20210420TXHAH,Handgun,31.0746347,-97.6590473
20210426MNPLP,Handgun,45.0065149,-93.46651
20210427TNLAM,Handgun,35.1185491,-89.904645
20210427DESMS,Handgun,39.2998339,-75.6046494
20210429NYURB,Handgun,40.6526006,-73.9497211
20210429CAVIV,Handgun,34.5361067,-117.2911565
20210430INMAI,Handgun,39.7683331,-86.1583502
20210501MNBES,Handgun,44.9497487,-93.0931028
